point_id,ai_cost_usd,ai_cost_basis,ai_cost_date,human_cost_usd,human_cost_basis,evidence
work-gdpval-58ac1cc5-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-58ac1cc5-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-5a2d70da-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-5a2d70da-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-5ad0c554-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-5ad0c554-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-5d0feb24-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-5d0feb24-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-5e2b6aab-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-5e2b6aab-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-5f6c57dd-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-5f6c57dd-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-60221cd0-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-60221cd0-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-61717508-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-61717508-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-6241e678-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-6241e678-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-7de33b48-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-7de33b48-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-854f3814-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-854f3814-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-c7d83f01-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-c7d83f01-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-e4f664ea-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-e4f664ea-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
