point_id,ai_cost_usd,ai_cost_basis,ai_cost_date,human_cost_usd,human_cost_basis,evidence
agen-metr3-tex33b65b-o1,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 4 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-tex33b65b-o1. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-tex33b65b-opus46,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 6 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-tex33b65b-opus46. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-tex33b65b-oss120b,0.021045,reported,2025-09-30,,not_available,"METR reports generation_cost per run; mean over the 6 runs of this task/model, the same run set and statistic as compute_flops. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-0/data/raw/runs.jsonl @52cb829; run set research/metr/point-sections.md#agen-metr3-tex33b65b-oss120b. Blended 0.0642 USD/M native tokens. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-claude35s,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 4 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-texarreport-claude35s. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-claude37,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 4 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-texarreport-claude37. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-dsr1,1.902733,reported,2025-06-18,,not_available,"METR reports generation_cost per run; mean over the 8 runs of this task/model, the same run set and statistic as compute_flops. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-0/data/raw/runs.jsonl @52cb829; run set research/metr/point-sections.md#agen-metr3-texarreport-dsr1. Blended 1.0518 USD/M native tokens. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-gemini3,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 4 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-texarreport-gemini3. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-gpt3dv,0.813992,reported,2024-12-22,,not_available,"METR reports generation_cost per run; mean over the 8 runs of this task/model, the same run set and statistic as compute_flops. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-0/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-texarreport-gpt3dv. Blended 2.0000 USD/M native tokens. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-gpt4,49.020800,reported,2025-06-04,,not_available,"METR reports generation_cost per run; mean over the 6 runs of this task/model, the same run set and statistic as compute_flops. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-texarreport-gpt4. Blended 60.6082 USD/M native tokens. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-gpt4o,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 4 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-texarreport-gpt4o. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-gpt5,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 4 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-texarreport-gpt5. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-gpt53codex,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 8 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-texarreport-gpt53codex. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-o1,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 4 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-texarreport-o1. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-opus46,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 6 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-texarreport-opus46. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-texarreport-oss120b,0.108789,reported,2025-09-30,,not_available,"METR reports generation_cost per run; mean over the 6 runs of this task/model, the same run set and statistic as compute_flops. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-0/data/raw/runs.jsonl @52cb829; run set research/metr/point-sections.md#agen-metr3-texarreport-oss120b. Blended 0.0495 USD/M native tokens. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-wikiaustrian-claude35s,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 4 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-wikiaustrian-claude35s. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-wikiaustrian-claude37,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 4 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-wikiaustrian-claude37. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-wikiaustrian-dsr1,0.156209,reported,2025-06-18,,not_available,"METR reports generation_cost per run; mean over the 8 runs of this task/model, the same run set and statistic as compute_flops. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-0/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-wikiaustrian-dsr1. Blended 1.4611 USD/M native tokens. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
agen-metr3-wikiaustrian-gemini3,,not_available,,,not_available,"METR reports generation_cost 0.0 on all 4 runs: the TH1.1 Inspect importer leaves cost unset. tokens_count is an undecomposed source_total that includes cache reads and writes (research/metr/cache-accounting.md), so no input/output split is published and any list-price figure would be an estimate. agent-work/sources/metr/eval-analysis-public/reports/time-horizon-1-1/data/raw/runs.jsonl @52cb829; run set research/metr/metr-expanded-records.jsonl#agen-metr3-wikiaustrian-gemini3. human_cost in the same release is human_minutes x 143.61 USD/h on every run in both exports, a wage derivation barred by COLUMNS.md"
